file name,total_blinks,blink duration (mean),blink duration (max),earlyStage_blinks,midStage_blinks,lateStage_blinks,inter-blink intervals (mean),inter-blink intervals (std),burst counts,mismatch Counts,blink ratio near switch,naturalness score,grid counts per blink (mean),Stress Score,Stress Group,Stage Type,different clusters
gaze_log_20250628_170457.csv,25,0.1303516006469726,0.4719700813293457,11,4,10,2.945131669441859,2.1794143815260183,12,170,0.12,0.0624,4.48,53,Mid,early type,1
gaze_log_20250627_120215.csv,5,0.1110859394073486,0.1801598072052002,2,0,3,11.070059955120088,8.948288441672032,0,19,0.0,0.0,4.2,69,Mid,late type,0
gaze_log_20250627_111427.csv,15,0.1072973410288492,0.2489998340606689,5,3,7,4.88614284992218,3.26780541236205,1,273,0.0666666666666666,0.0622222222222222,3.2,69,Mid,late type,1
gaze_log_20250629_143026.csv,20,0.1372609972953796,0.2638602256774902,10,2,8,3.527841053510967,3.2133984288787434,7,23,0.0,0.0,2.85,54,Mid,early type,1
gaze_log_20250629_114624.csv,5,0.2110660076141357,0.3750200271606445,1,1,3,13.702820003032684,6.115520002724509,0,92,0.2,0.2,5.6,57,Mid,late type,0
gaze_log_20250629_115245.csv,16,0.1329762637615203,0.2639400959014892,6,3,7,4.023239310582479,2.157970775515698,1,136,0.1875,0.17578125,3.6875,70,High,late type,1
gaze_log_20250629_142447.csv,1,0.1109800338745117,0.1109800338745117,0,0,1,0.0,0.0,0,86,0.0,0.0,3.0,54,Mid,late type,0
gaze_log_20250629_124729.csv,5,0.2663919925689697,0.4156100749969482,0,2,3,8.635415017604828,4.542181108042257,0,23,0.0,0.0,3.6,60,Mid,late type,0
gaze_log_20250627_140117.csv,7,0.1128514153616769,0.1803500652313232,5,2,0,4.967301686604817,2.1275540911072564,0,76,0.0,0.0,4.0,51,Mid,early type,0
gaze_log_20250628_142946.csv,3,0.1016034285227457,0.1389000415802002,3,0,0,5.5550700426101685,0.1529899835586547,0,119,0.0,0.0,4.333333333333333,67,Mid,early type,0
gaze_log_20250629_115735.csv,25,0.1154007911682128,0.2365400791168213,12,7,6,3.00427915652593,3.027449055865977,14,81,0.08,0.0351999999999999,3.84,44,Mid,early type,1
gaze_log_20250629_145658.csv,9,0.1017499764760335,0.1246700286865234,4,2,3,8.655032515525818,6.127350367166865,0,75,0.0,0.0,2.7777777777777777,70,High,early type,0
gaze_log_20250627_133304.csv,1,0.1111397743225097,0.1111397743225097,1,0,0,0.0,0.0,0,17,0.0,0.0,6.0,70,High,early type,0
gaze_log_20250628_152957.csv,3,0.087583303451538,0.0971198081970214,2,1,0,12.512884974479675,3.0437551736831665,0,16,0.0,0.0,3.333333333333333,51,Mid,early type,0
gaze_log_20250628_141644.csv,23,0.2175086995829706,0.9319798946380616,23,0,0,1.103796362876892,1.054991503415866,21,977,0.1304347826086956,0.0113421550094518,3.3043478260869565,33,Mid,early type,1
gaze_log_20250629_142725.csv,43,0.1837767722994782,0.430459976196289,22,7,14,1.7223099981035506,1.216955568450413,34,201,0.1395348837209302,0.0292049756625202,4.674418604651163,56,Mid,early type,2
gaze_log_20250627_163321.csv,4,0.124887466430664,0.152559757232666,2,1,1,12.847753365834556,2.696643220407168,0,13,0.0,0.0,3.25,61,Mid,early type,0
gaze_log_20250627_171255.csv,2,0.0831600427627563,0.0833001136779785,0,0,2,7.278909921646118,0.0,0,26,0.0,0.0,3.0,46,Mid,late type,0
gaze_log_20250627_142847.csv,2,0.1317201852798462,0.1386501789093017,2,0,0,12.972570180892944,0.0,0,156,0.0,0.0,3.0,48,Mid,early type,0
gaze_log_20250629_180100.csv,17,0.1159405708312988,0.3187599182128906,7,4,6,4.604247495532036,3.84770130326832,3,110,0.1764705882352941,0.1453287197231834,4.0588235294117645,54,Mid,early type,1
gaze_log_20250629_151228.csv,2,0.083495020866394,0.0836598873138427,0,1,1,33.75214982032776,0.0,0,48,0.0,0.0,2.0,56,Mid,uniform,0
gaze_log_20250629_191018.csv,2,0.1248852014541626,0.1391401290893554,1,1,0,31.850260019302368,0.0,0,12,0.0,0.0,3.0,62,Mid,uniform,0
gaze_log_20250629_145936.csv,8,0.4592787027359009,0.871849775314331,3,2,3,8.524455683571952,1.807838830853799,0,33,0.25,0.25,2.5,32,Mid,uniform,0
gaze_log_20250629_152523.csv,13,0.2392692199120154,0.9867000579833984,9,4,0,3.024603346983592,4.214598055862648,6,632,0.0,0.0,8.076923076923077,45,Mid,early type,0
gaze_log_20250627_113837.csv,6,0.2049217224121093,0.4301900863647461,4,0,2,11.136414051055908,11.27551797022394,0,13,0.1666666666666666,0.1666666666666666,3.333333333333333,29,Low,early type,0
gaze_log_20250628_141902.csv,3,0.1758632659912109,0.3057699203491211,2,0,1,25.38801503181457,17.876394987106323,0,19,0.0,0.0,2.6666666666666665,51,Mid,early type,0
gaze_log_20250628_151522.csv,2,0.2029851675033569,0.2393901348114013,0,0,2,21.976320028305054,0.0,0,5,0.0,0.0,9.5,47,Mid,late type,0
gaze_log_20250628_140413.csv,6,0.0922416051228841,0.1105201244354248,2,2,2,10.38088002204895,4.493893419409889,0,49,0.1666666666666666,0.1666666666666666,3.6666666666666665,44,Mid,uniform,0
gaze_log_20250629_185327.csv,4,0.0830875039100647,0.0834400653839111,0,1,3,4.277976592381795,4.348737990359624,1,43,0.0,0.0,2.75,55,Mid,late type,0
gaze_log_20250629_181433.csv,6,0.0878400007883707,0.0972199440002441,3,1,2,9.661600017547608,12.600041228753447,1,31,0.0,0.0,2.833333333333333,45,Mid,early type,0
gaze_log_20250628_141257.csv,3,0.1154366334279378,0.1526100635528564,3,0,0,4.179700136184692,1.8590998649597168,0,89,0.0,0.0,6.666666666666667,37,Mid,early type,0
gaze_log_20250628_114040.csv,16,0.1804581433534622,0.3194501399993896,7,1,8,4.48803334236145,4.816338462253285,5,83,0.0625,0.04296875,3.4375,46,Mid,late type,1
gaze_log_20250626_151115.csv,7,0.204188517161778,0.4583101272583008,3,2,2,9.505409995714825,6.632133887739918,0,85,0.1428571428571428,0.1428571428571428,2.4285714285714284,55,Mid,early type,0
gaze_log_20250628_144850.csv,10,0.129132080078125,0.1804699897766113,6,0,4,7.225468873977661,6.8030245997457,1,29,0.0,0.0,2.3,61,Mid,early type,0
gaze_log_20250629_141207.csv,5,0.0915380954742431,0.1113002300262451,2,2,1,10.879052460193634,5.996614452250751,0,25,0.0,0.0,2.4,71,High,uniform,0
gaze_log_20250628_144703.csv,3,0.1629667282104492,0.2389800548553466,1,2,0,14.376974940299988,10.608565211296082,0,29,0.0,0.0,1.6666666666666667,49,Mid,uniform,0
gaze_log_20250627_132434.csv,61,0.2330239327227483,0.6931197643280029,25,10,26,1.2331563313802083,1.3269549626358643,52,2749,0.081967213114754,0.0120935232464391,4.344262295081967,54,Mid,late type,2
gaze_log_20250629_175835.csv,28,0.25983498777662,0.9581298828125,7,9,12,2.4008881427623607,1.6770360193353255,15,420,0.0357142857142857,0.0165816326530612,5.821428571428571,41,Mid,late type,1
gaze_log_20250628_132858.csv,1,0.0971901416778564,0.0971901416778564,1,0,0,0.0,0.0,0,19,0.0,0.0,3.0,43,Mid,early type,0
gaze_log_20250628_154505.csv,9,0.1000577873653835,0.1526799201965332,2,1,6,6.005378752946854,6.953254657076856,3,147,0.1111111111111111,0.074074074074074,5.444444444444445,68,Mid,late type,0
gaze_log_20250627_172212.csv,1,0.083169937133789,0.083169937133789,1,0,0,0.0,0.0,0,15,0.0,0.0,3.0,83,High,early type,0
gaze_log_20250628_131000.csv,11,0.128839146007191,0.2084603309631347,4,3,4,6.078937983512878,5.596319205852117,1,21,0.0909090909090909,0.0826446280991735,4.0,62,Mid,uniform,0
gaze_log_20250629_180923.csv,19,0.1410062815013684,0.3192799091339111,7,2,10,3.6899089018503823,3.0731203658749604,7,45,0.0526315789473684,0.0332409972299168,2.526315789473684,60,Mid,late type,1
gaze_log_20250629_190249.csv,7,0.0832199369158063,0.0836198329925537,3,2,2,11.61876666545868,7.835214737811296,0,18,0.0,0.0,3.142857142857143,75,High,early type,0
gaze_log_20250624_200742.csv,6,0.1179451545079549,0.1387102603912353,5,1,0,3.870144033432007,4.159585132207024,3,25,0.1666666666666666,0.0833333333333333,2.5,74,High,early type,0
gaze_log_20250629_183037.csv,20,0.0936335325241088,0.1247899532318115,9,3,8,3.183696834664596,2.555444782964897,9,44,0.05,0.0275,3.05,45,Mid,early type,1
gaze_log_20250628_124623.csv,3,0.0970834096272786,0.110490083694458,2,0,1,21.826110124588013,15.212550163269045,0,27,0.0,0.0,2.6666666666666665,39,Mid,early type,0
gaze_log_20250627_171938.csv,7,0.0969485555376325,0.1385400295257568,1,3,3,11.21374003092448,9.90824004522735,0,47,0.0,0.0,3.0,49,Mid,uniform,0
gaze_log_20250629_131726.csv,1,0.1115000247955322,0.1115000247955322,0,0,1,0.0,0.0,0,23,0.0,0.0,2.0,27,Low,late type,0
gaze_log_20250629_123849.csv,12,0.1039124528566996,0.1804800033569336,3,2,7,6.393799976869063,5.563711574059117,4,21,0.0833333333333333,0.0555555555555555,3.083333333333333,52,Mid,late type,0
gaze_log_20250628_161009.csv,1,0.1246900558471679,0.1246900558471679,0,0,1,0.0,0.0,0,9,0.0,0.0,3.0,48,Mid,late type,0
gaze_log_20250629_144804.csv,1,0.1248903274536132,0.1248903274536132,1,0,0,0.0,0.0,0,59,0.0,0.0,7.0,38,Mid,early type,0
